id,age,sexe,nivetud,poids,occup,qualif,freres_soeurs,clso,relig,trav_imp,trav_satisf,hard_rock,lecture_bd,peche_chasse,cuisine,bricol,cinema,sport,heures_tv
147,31,Homme,Enseignement superieur y compris technique superieur,4157.1340929,Exerce une profession,Technicien,2,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Oui,Non,Non,Oui,Non,Oui,Oui,2
148,55,Femme,Enseignement superieur y compris technique superieur,2346.8126729,Au foyer,Autre,2,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,2
149,42,Femme,Enseignement technique ou professionnel court,615.96303583,Exerce une profession,Employe,3,Oui,Pratiquant regulier,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Non,Oui,2
150,35,Femme,2eme cycle,7704.7684006,Exerce une profession,Employe,3,Oui,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Non,Non,1
151,50,Homme,Derniere annee d'etudes primaires,566.58164623,Exerce une profession,Employe,2,Non,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Non,2
152,78,Femme,Derniere annee d'etudes primaires,578.00908907,Retraite,Employe,3,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Non,3
153,56,Femme,Enseignement technique ou professionnel long,8547.3234756,Exerce une profession,NA,1,Non,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Non,Non,1
154,40,Femme,Enseignement technique ou professionnel court,6123.69218,Exerce une profession,Autre,3,Non,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Non,2
155,35,Femme,1er cycle,3580.0861705,Au foyer,Employe,3,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Non,5
156,46,Homme,N'a jamais fait d'etudes,1087.8872503,Autre inactif,NA,7,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Non,Non,Non,5
157,50,Femme,Enseignement technique ou professionnel court,3963.1840782,Exerce une profession,Employe,7,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Non,Non,0
158,69,Homme,Enseignement technique ou professionnel long,7310.112223,Retraite,Profession intermediaire,5,Non,Appartenance sans pratique,NA,NA,Non,Non,Oui,Non,Oui,Oui,Non,2
159,73,Homme,2eme cycle,2063.1774763,Retraite,Employe,5,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Non,Non,0
160,32,Homme,Enseignement technique ou professionnel court,7514.76413,Exerce une profession,Ouvrier qualifie,9,Non,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Oui,Oui,Oui,Non,Non,2
161,38,Femme,2eme cycle,1446.3966463,Exerce une profession,Cadre,5,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Non,Oui,Non,4
162,18,Homme,NA,4982.9643782,"Etudiant, eleve",NA,2,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Oui,3
163,43,Femme,2eme cycle,8386.7431295,Exerce une profession,Cadre,2,Oui,Appartenance sans pratique,Aussi important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Non,0.3
164,62,Homme,Enseignement technique ou professionnel long,1598.4167261,Retraite,Profession intermediaire,1,Non,Rejet,NA,NA,Non,Non,Oui,Non,Non,Non,Non,0
165,35,Femme,1er cycle,1753.6764557,Exerce une profession,Employe,5,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Non,Non,Oui,0
166,28,Homme,Enseignement technique ou professionnel long,8999.2884801,Exerce une profession,Employe,1,Non,Ni croyance ni appartenance,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Non,Oui,1.7
167,51,Homme,Enseignement technique ou professionnel long,2246.7632215,Exerce une profession,Ouvrier qualifie,7,Non,Appartenance sans pratique,Aussi important que le reste,Equilibre,Non,Non,Non,Non,Non,Non,Non,3
168,65,Femme,2eme cycle,405.10883474,Au foyer,NA,3,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Oui,Oui,Oui,3
169,47,Femme,2eme cycle,2295.7490488,Exerce une profession,Employe,11,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Oui,2
170,66,Femme,Derniere annee d'etudes primaires,1909.16143,Retraite,Employe,1,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,8
171,48,Homme,2eme cycle,6299.067686,Exerce une profession,Employe,2,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Oui,Oui,1.4
172,27,Femme,Enseignement superieur y compris technique superieur,3078.1063092,Exerce une profession,Employe,3,Non,Pratiquant regulier,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Oui,Oui,0.3
173,71,Homme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",6468.7720865,Retire des affaires,NA,3,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,7
174,38,Femme,Enseignement superieur y compris technique superieur,5267.8747672,Exerce une profession,Employe,1,Oui,Rejet,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Oui,Oui,0.4
175,61,Femme,Derniere annee d'etudes primaires,603.27698397,Retraite,Employe,2,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Non,Non,Non,4
176,39,Femme,Enseignement superieur y compris technique superieur,1645.8687578,Exerce une profession,Cadre,3,Non,Rejet,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Oui,Oui,0.1
177,69,Homme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",12745.0123,Retire des affaires,NA,14,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Non,Oui,2
178,79,Homme,Derniere annee d'etudes primaires,8196.6122293,Retraite,Ouvrier qualifie,2,Oui,Rejet,NA,NA,Non,Non,Non,Non,Oui,Non,Non,6
179,57,Homme,Derniere annee d'etudes primaires,7697.1873297,Exerce une profession,Ouvrier specialise,2,Oui,Appartenance sans pratique,Aussi important que le reste,Equilibre,Non,Non,Non,Non,Oui,Non,Non,3
180,64,Femme,Enseignement superieur y compris technique superieur,5794.5526885,Retraite,Cadre,3,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Oui,Oui,0.7
181,59,Homme,Enseignement technique ou professionnel court,388.1027597,Autre inactif,Ouvrier qualifie,3,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,6
182,47,Femme,Enseignement superieur y compris technique superieur,914.68025591,Au foyer,Ouvrier qualifie,5,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,0
183,24,Femme,Enseignement superieur y compris technique superieur,15044.278844,Exerce une profession,Employe,2,Oui,Appartenance sans pratique,Moins important que le reste,Insatisfaction,Non,Non,Non,Oui,Oui,Oui,Oui,4
184,54,Homme,Enseignement technique ou professionnel court,6648.0400564,Exerce une profession,NA,6,Oui,Pratiquant occasionnel,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Non,Non,1
185,50,Homme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",7739.1515297,Exerce une profession,Ouvrier qualifie,18,Non,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Non,Non,6
186,32,Femme,2eme cycle,2228.6486929,Au foyer,Autre,1,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,4
187,60,Femme,Enseignement technique ou professionnel court,7118.4658524,Retraite,Cadre,4,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Oui,Oui,Non,1
188,57,Femme,Enseignement technique ou professionnel court,1419.5410591,Exerce une profession,Employe,0,Oui,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Non,Non,1
189,50,Femme,Derniere annee d'etudes primaires,7834.4319707,Autre inactif,Employe,11,Oui,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,4
190,23,Femme,2eme cycle,12923.545773,Chomeur,Employe,3,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Oui,Oui,Oui,9
191,48,Homme,Enseignement technique ou professionnel court,2324.4812695,Exerce une profession,Profession intermediaire,3,Oui,Appartenance sans pratique,Aussi important que le reste,Equilibre,Non,Non,Non,Non,Oui,Non,Non,3
192,49,Homme,Derniere annee d'etudes primaires,6626.0898436,Exerce une profession,Ouvrier qualifie,3,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Oui,Oui,Non,Non,Non,3
193,70,Femme,1er cycle,16784.059077,Retire des affaires,NA,0,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Non,2
194,27,Homme,Enseignement superieur y compris technique superieur,6242.1886158,Chomeur,Cadre,0,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Oui,Oui,Oui,1
195,52,Homme,2eme cycle,958.43064274,Exerce une profession,Ouvrier qualifie,8,Oui,Appartenance sans pratique,Moins important que le reste,Insatisfaction,Non,Non,Non,Non,Oui,Non,Non,4
196,19,Femme,NA,20766.925395,"Etudiant, eleve",NA,1,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Oui,Non,2
197,54,Homme,Enseignement superieur y compris technique superieur,5954.6738433,Exerce une profession,Cadre,2,Non,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Oui,2
198,45,Femme,Enseignement superieur y compris technique superieur,637.9488482,Chomeur,Cadre,2,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Oui,Oui,Oui,0.6
199,64,Homme,Enseignement technique ou professionnel court,2525.469837,Retraite,Cadre,1,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Oui,Non,Oui,Oui,Non,2
200,71,Femme,Enseignement technique ou professionnel long,8540.5144369,Autre inactif,Employe,2,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,2
201,34,Femme,Enseignement technique ou professionnel long,8601.0230047,Exerce une profession,Employe,7,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Non,2
202,38,Homme,Enseignement superieur y compris technique superieur,6781.5564311,Exerce une profession,Cadre,3,Non,Ni croyance ni appartenance,Moins important que le reste,Insatisfaction,Non,Non,Non,Non,Oui,Oui,Non,4
203,27,Femme,Enseignement technique ou professionnel long,6516.5077282,Exerce une profession,Employe,3,Non,Ni croyance ni appartenance,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Oui,Non,0
204,19,Homme,NA,6339.6945884,"Etudiant, eleve",NA,1,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Oui,Oui,1
205,22,Femme,Enseignement technique ou professionnel long,6529.8970399,Exerce une profession,Employe,1,Non,Pratiquant regulier,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Oui,Oui,3
206,66,Homme,2eme cycle,5802.1476462,Retraite,Profession intermediaire,6,Oui,Appartenance sans pratique,NA,NA,Non,Non,Oui,Non,Non,Non,Non,2
207,47,Femme,Derniere annee d'etudes primaires,2554.5273543,Exerce une profession,Ouvrier specialise,6,Oui,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Non,Non,Non,5
208,47,Femme,2eme cycle,5100.7985776,Chomeur,Employe,2,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Oui,Oui,Oui,1.1
209,48,Homme,2eme cycle,7323.0153986,Retraite,Employe,3,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Oui,Oui,1
210,63,Femme,Derniere annee d'etudes primaires,13644.79087,Au foyer,Employe,7,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Non,4
211,36,Femme,Enseignement technique ou professionnel long,3782.0999516,Exerce une profession,Employe,1,Oui,NSP ou NVPR,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Oui,Oui,2
212,68,Femme,Derniere annee d'etudes primaires,2644.5195659,Retraite,Employe,1,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Non,Non,2
213,36,Femme,2eme cycle,2396.5466741,Chomeur,Employe,0,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Oui,Non,4
214,69,Femme,Derniere annee d'etudes primaires,1966.0648985,Autre inactif,Employe,4,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,0
215,18,Homme,NA,4631.1883707,"Etudiant, eleve",NA,2,Oui,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Non,Oui,Oui,2
216,29,Femme,1er cycle,16582.834448,Chomeur,Employe,7,Non,Rejet,NA,NA,Non,Non,Non,Oui,Non,Non,Non,2
217,22,Femme,NA,8839.3679232,"Etudiant, eleve",NA,2,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Non,Non,0
218,74,Femme,Derniere annee d'etudes primaires,5780.1997061,Retraite,Employe,3,Non,Appartenance sans pratique,NA,NA,Non,Non,Oui,Non,Non,Non,Non,2
219,32,Femme,Enseignement technique ou professionnel court,8601.0230047,Exerce une profession,Employe,1,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Oui,Oui,0
220,72,Homme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",3680.2275539,Retire des affaires,NA,0,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,0
221,26,Homme,2eme cycle,9319.7607231,Exerce une profession,Ouvrier qualifie,2,Oui,Pratiquant occasionnel,Le plus important,Equilibre,Non,Non,Non,Oui,Oui,Non,Non,1
222,77,Homme,Enseignement superieur y compris technique superieur,909.57573487,Retraite,Profession intermediaire,2,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Oui,Non,Non,0
223,51,Femme,Derniere annee d'etudes primaires,7924.9512469,Exerce une profession,NA,1,Non,Appartenance sans pratique,Aussi important que le reste,Equilibre,Non,Non,Non,Oui,Non,Non,Non,3
224,56,Femme,1er cycle,1113.0817361,Exerce une profession,Employe,5,Oui,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Non,Non,2
225,52,Femme,Enseignement technique ou professionnel court,1649.3474367,Au foyer,Ouvrier qualifie,1,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Non,Non,Non,3
226,71,Femme,N'a jamais fait d'etudes,1824.2640276,Retraite,Ouvrier specialise,15,Non,Rejet,NA,NA,Non,Non,Non,Oui,Non,Non,Non,3
227,78,Femme,Derniere annee d'etudes primaires,1583.2377689,Autre inactif,NA,3,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Non,3
228,29,Homme,Enseignement technique ou professionnel court,5735.2892322,Exerce une profession,Ouvrier specialise,1,Non,Ni croyance ni appartenance,Le plus important,Equilibre,Non,Non,Oui,Non,Oui,Non,Non,0
229,43,Femme,Derniere annee d'etudes primaires,1199.490214,Exerce une profession,Employe,5,Non,Rejet,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Non,0.3
230,63,Femme,Enseignement technique ou professionnel court,6688.7770774,Retraite,Employe,5,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Oui,Non,2
231,20,Femme,Enseignement technique ou professionnel court,8463.6399964,Chomeur,Employe,2,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Non,Oui,Non,NA
232,43,Femme,Enseignement superieur y compris technique superieur,1544.1637093,Exerce une profession,Technicien,2,Oui,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Oui,Oui,0
233,41,Femme,2eme cycle,1962.9201859,Exerce une profession,Employe,1,Oui,Pratiquant regulier,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Non,Non,0
234,55,Homme,Enseignement technique ou professionnel court,663.50864449,Retraite,Employe,2,Non,Rejet,NA,NA,Non,Non,Oui,Oui,Non,Non,Non,1.4
235,92,Homme,N'a jamais fait d'etudes,827.45367356,Retraite,Ouvrier specialise,0,Ne sait pas,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,3
236,78,Femme,1er cycle,2968.1545326,Retraite,Ouvrier qualifie,1,Oui,Rejet,NA,NA,Non,Non,Non,Oui,Non,Non,Non,10
237,31,Femme,Enseignement technique ou professionnel court,953.63156646,Au foyer,NA,10,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Non,Non,Non,3
238,49,Femme,Enseignement technique ou professionnel court,511.93961962,Autre inactif,Employe,5,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Non,Non,Non,4
239,30,Femme,Enseignement technique ou professionnel long,6165.343584,Exerce une profession,Profession intermediaire,0,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Non,2
240,58,Femme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",2446.3289805,Au foyer,Ouvrier specialise,7,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,2
241,37,Homme,Enseignement technique ou professionnel court,10216.948715,Exerce une profession,Autre,5,Non,Ni croyance ni appartenance,Aussi important que le reste,Equilibre,Non,Non,Oui,Non,Non,Non,Non,2
242,66,Homme,Enseignement superieur y compris technique superieur,10886.757405,Retraite,Cadre,2,Non,Rejet,NA,NA,Non,Non,Non,Non,Oui,Oui,Non,3
243,28,Femme,NA,9322.5230663,"Etudiant, eleve",Autre,1,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Oui,Oui,2
244,53,Homme,Enseignement superieur y compris technique superieur,1812.9018181,Exerce une profession,Cadre,1,Oui,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Oui,0.1
245,70,Homme,Enseignement technique ou professionnel court,10132.222715,Retraite,Ouvrier qualifie,3,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Oui,0
246,72,Homme,Derniere annee d'etudes primaires,4433.4817366,Retire des affaires,NA,5,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Non,Non,2
247,72,Homme,Enseignement technique ou professionnel court,4865.9245252,Retraite,Profession intermediaire,0,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Oui,Non,Non,3
248,69,Femme,Derniere annee d'etudes primaires,4974.3314836,Retraite,Employe,0,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,5
249,56,Femme,Enseignement superieur y compris technique superieur,3170.5983077,Retraite,Profession intermediaire,4,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Non,Non,0
250,56,Femme,2eme cycle,858.28121268,Au foyer,Profession intermediaire,2,Oui,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Oui,Oui,Non,3
251,40,Femme,1er cycle,13603.218737,Exerce une profession,Employe,2,Oui,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Non,1
252,39,Homme,Enseignement superieur y compris technique superieur,1043.5958302,Exerce une profession,Cadre,4,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Oui,1
253,35,Femme,Enseignement superieur y compris technique superieur,2224.8851154,Exerce une profession,Profession intermediaire,3,Oui,Ni croyance ni appartenance,Le plus important,Insatisfaction,Non,Non,Non,Oui,Oui,Non,Non,2
254,43,Homme,Enseignement technique ou professionnel court,3732.5831252,Exerce une profession,Ouvrier qualifie,5,Non,Ni croyance ni appartenance,Aussi important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Non,2
255,66,Homme,Enseignement technique ou professionnel court,2330.039154,Retraite,Ouvrier qualifie,0,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Oui,Non,Non,0
256,19,Femme,NA,3298.3787845,"Etudiant, eleve",NA,3,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Non,1
257,19,Femme,NA,10397.021302,"Etudiant, eleve",NA,1,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Non,Oui,Non,1.1
258,31,Homme,Enseignement superieur y compris technique superieur,9865.7393385,Exerce une profession,Cadre,2,Oui,Ni croyance ni appartenance,Aussi important que le reste,Equilibre,Non,Non,Oui,Non,Oui,Oui,Oui,1
259,42,Femme,Enseignement superieur y compris technique superieur,3258.3126935,Exerce une profession,Employe,2,Non,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Oui,Non,2
260,72,Homme,Derniere annee d'etudes primaires,2614.5072403,Retraite,Technicien,4,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,3
261,47,Homme,Enseignement technique ou professionnel court,6329.2097262,Exerce une profession,Ouvrier qualifie,2,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Oui,Non,Oui,Oui,Oui,2
262,21,Homme,Enseignement technique ou professionnel court,10519.60681,Exerce une profession,Ouvrier qualifie,2,Non,Rejet,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Non,2
