id;age;sexe;nivetud;poids;occup;qualif;freres_soeurs;clso;relig;trav_imp;trav_satisf;hard_rock;lecture_bd;peche_chasse;cuisine;bricol;cinema;sport;heures_tv
144;29;Femme;1er cycle;1847,10729020;Au foyer;Ouvrier specialise;6;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
145;47;Homme;Enseignement superieur y compris technique superieur;4264,91743590;Exerce une profession;Profession intermediaire;4;Non;Ni croyance ni appartenance;Peu important;Equilibre;Non;Non;Non;Non;Non;Oui;Oui;3,0
146;78;Homme;Derniere annee d'etudes primaires;5684,05668170;Retraite;Ouvrier specialise;4;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Oui;Non;Non;5,0
147;31;Homme;Enseignement superieur y compris technique superieur;4157,13409290;Exerce une profession;Technicien;2;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Oui;Non;Non;Oui;Non;Oui;Oui;2,0
148;55;Femme;Enseignement superieur y compris technique superieur;2346,81267290;Au foyer;Autre;2;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;2,0
149;42;Femme;Enseignement technique ou professionnel court;615,96303583;Exerce une profession;Employe;3;Oui;Pratiquant regulier;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Non;Oui;2,0
150;35;Femme;2eme cycle;7704,76840060;Exerce une profession;Employe;3;Oui;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Non;1,0
151;50;Homme;Derniere annee d'etudes primaires;566,58164623;Exerce une profession;Employe;2;Non;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Oui;Non;2,0
152;78;Femme;Derniere annee d'etudes primaires;578,00908907;Retraite;Employe;3;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Non;Non;Non;3,0
153;56;Femme;Enseignement technique ou professionnel long;8547,32347560;Exerce une profession;NA;1;Non;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Non;Non;1,0
154;40;Femme;Enseignement technique ou professionnel court;6123,69218000;Exerce une profession;Autre;3;Non;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Oui;Non;2,0
155;35;Femme;1er cycle;3580,08617050;Au foyer;Employe;3;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Non;Non;Non;5,0
156;46;Homme;N'a jamais fait d'etudes;1087,88725030;Autre inactif;NA;7;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Non;Non;5,0
157;50;Femme;Enseignement technique ou professionnel court;3963,18407820;Exerce une profession;Employe;7;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Non;0,0
158;69;Homme;Enseignement technique ou professionnel long;7310,11222300;Retraite;Profession intermediaire;5;Non;Appartenance sans pratique;NA;NA;Non;Non;Oui;Non;Oui;Oui;Non;2,0
159;73;Homme;2eme cycle;2063,17747630;Retraite;Employe;5;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;0,0
160;32;Homme;Enseignement technique ou professionnel court;7514,76413000;Exerce une profession;Ouvrier qualifie;9;Non;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Oui;Oui;Oui;Non;Non;2,0
161;38;Femme;2eme cycle;1446,39664630;Exerce une profession;Cadre;5;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Oui;Non;4,0
162;18;Homme;NA;4982,96437820;Etudiant, eleve;NA;2;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Oui;3,0
163;43;Femme;2eme cycle;8386,74312950;Exerce une profession;Cadre;2;Oui;Appartenance sans pratique;Aussi important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Non;0,3
164;62;Homme;Enseignement technique ou professionnel long;1598,41672610;Retraite;Profession intermediaire;1;Non;Rejet;NA;NA;Non;Non;Oui;Non;Non;Non;Non;0,0
165;35;Femme;1er cycle;1753,67645570;Exerce une profession;Employe;5;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Non;Oui;0,0
166;28;Homme;Enseignement technique ou professionnel long;8999,28848010;Exerce une profession;Employe;1;Non;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Oui;1,7
167;51;Homme;Enseignement technique ou professionnel long;2246,76322150;Exerce une profession;Ouvrier qualifie;7;Non;Appartenance sans pratique;Aussi important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Non;3,0
168;65;Femme;2eme cycle;405,10883474;Au foyer;NA;3;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Oui;Oui;Oui;3,0
169;47;Femme;2eme cycle;2295,74904880;Exerce une profession;Employe;11;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Oui;2,0
170;66;Femme;Derniere annee d'etudes primaires;1909,16143000;Retraite;Employe;1;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;8,0
171;48;Homme;2eme cycle;6299,06768600;Exerce une profession;Employe;2;Oui;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Oui;Oui;1,4
172;27;Femme;Enseignement superieur y compris technique superieur;3078,10630920;Exerce une profession;Employe;3;Non;Pratiquant regulier;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Oui;Oui;0,3
173;71;Homme;A arrete ses etudes, avant la derniere annee d'etudes primaires;6468,77208650;Retire des affaires;NA;3;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;7,0
174;38;Femme;Enseignement superieur y compris technique superieur;5267,87476720;Exerce une profession;Employe;1;Oui;Rejet;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Oui;Oui;0,4
175;61;Femme;Derniere annee d'etudes primaires;603,27698397;Retraite;Employe;2;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Non;Non;4,0
176;39;Femme;Enseignement superieur y compris technique superieur;1645,86875780;Exerce une profession;Cadre;3;Non;Rejet;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Oui;Oui;0,1
177;69;Homme;A arrete ses etudes, avant la derniere annee d'etudes primaires;12745,01230000;Retire des affaires;NA;14;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Oui;2,0
178;79;Homme;Derniere annee d'etudes primaires;8196,61222930;Retraite;Ouvrier qualifie;2;Oui;Rejet;NA;NA;Non;Non;Non;Non;Oui;Non;Non;6,0
179;57;Homme;Derniere annee d'etudes primaires;7697,18732970;Exerce une profession;Ouvrier specialise;2;Oui;Appartenance sans pratique;Aussi important que le reste;Equilibre;Non;Non;Non;Non;Oui;Non;Non;3,0
180;64;Femme;Enseignement superieur y compris technique superieur;5794,55268850;Retraite;Cadre;3;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Oui;Oui;0,7
181;59;Homme;Enseignement technique ou professionnel court;388,10275970;Autre inactif;Ouvrier qualifie;3;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;6,0
182;47;Femme;Enseignement superieur y compris technique superieur;914,68025591;Au foyer;Ouvrier qualifie;5;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;0,0
183;24;Femme;Enseignement superieur y compris technique superieur;15044,27884400;Exerce une profession;Employe;2;Oui;Appartenance sans pratique;Moins important que le reste;Insatisfaction;Non;Non;Non;Oui;Oui;Oui;Oui;4,0
184;54;Homme;Enseignement technique ou professionnel court;6648,04005640;Exerce une profession;NA;6;Oui;Pratiquant occasionnel;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Non;Non;1,0
185;50;Homme;A arrete ses etudes, avant la derniere annee d'etudes primaires;7739,15152970;Exerce une profession;Ouvrier qualifie;18;Non;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Non;6,0
186;32;Femme;2eme cycle;2228,64869290;Au foyer;Autre;1;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;4,0
187;60;Femme;Enseignement technique ou professionnel court;7118,46585240;Retraite;Cadre;4;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Oui;Non;1,0
188;57;Femme;Enseignement technique ou professionnel court;1419,54105910;Exerce une profession;Employe;0;Oui;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Non;1,0
189;50;Femme;Derniere annee d'etudes primaires;7834,43197070;Autre inactif;Employe;11;Oui;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;4,0
190;23;Femme;2eme cycle;12923,54577300;Chomeur;Employe;3;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Oui;Oui;9,0
191;48;Homme;Enseignement technique ou professionnel court;2324,48126950;Exerce une profession;Profession intermediaire;3;Oui;Appartenance sans pratique;Aussi important que le reste;Equilibre;Non;Non;Non;Non;Oui;Non;Non;3,0
192;49;Homme;Derniere annee d'etudes primaires;6626,08984360;Exerce une profession;Ouvrier qualifie;3;Oui;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Oui;Oui;Non;Non;Non;3,0
193;70;Femme;1er cycle;16784,05907700;Retire des affaires;NA;0;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
194;27;Homme;Enseignement superieur y compris technique superieur;6242,18861580;Chomeur;Cadre;0;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Oui;Oui;1,0
195;52;Homme;2eme cycle;958,43064274;Exerce une profession;Ouvrier qualifie;8;Oui;Appartenance sans pratique;Moins important que le reste;Insatisfaction;Non;Non;Non;Non;Oui;Non;Non;4,0
196;19;Femme;NA;20766,92539500;Etudiant, eleve;NA;1;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Oui;Non;2,0
197;54;Homme;Enseignement superieur y compris technique superieur;5954,67384330;Exerce une profession;Cadre;2;Non;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Oui;Oui;2,0
198;45;Femme;Enseignement superieur y compris technique superieur;637,94884820;Chomeur;Cadre;2;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Oui;Oui;Oui;0,6
199;64;Homme;Enseignement technique ou professionnel court;2525,46983700;Retraite;Cadre;1;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Oui;Non;Oui;Oui;Non;2,0
200;71;Femme;Enseignement technique ou professionnel long;8540,51443690;Autre inactif;Employe;2;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
201;34;Femme;Enseignement technique ou professionnel long;8601,02300470;Exerce une profession;Employe;7;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Non;2,0
202;38;Homme;Enseignement superieur y compris technique superieur;6781,55643110;Exerce une profession;Cadre;3;Non;Ni croyance ni appartenance;Moins important que le reste;Insatisfaction;Non;Non;Non;Non;Oui;Oui;Non;4,0
203;27;Femme;Enseignement technique ou professionnel long;6516,50772820;Exerce une profession;Employe;3;Non;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Oui;Non;0,0
204;19;Homme;NA;6339,69458840;Etudiant, eleve;NA;1;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Oui;Oui;1,0
205;22;Femme;Enseignement technique ou professionnel long;6529,89703990;Exerce une profession;Employe;1;Non;Pratiquant regulier;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Oui;Oui;3,0
206;66;Homme;2eme cycle;5802,14764620;Retraite;Profession intermediaire;6;Oui;Appartenance sans pratique;NA;NA;Non;Non;Oui;Non;Non;Non;Non;2,0
207;47;Femme;Derniere annee d'etudes primaires;2554,52735430;Exerce une profession;Ouvrier specialise;6;Oui;Pratiquant occasionnel;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Non;Non;5,0
208;47;Femme;2eme cycle;5100,79857760;Chomeur;Employe;2;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Oui;Oui;Oui;Oui;1,1
209;48;Homme;2eme cycle;7323,01539860;Retraite;Employe;3;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Oui;Oui;1,0
210;63;Femme;Derniere annee d'etudes primaires;13644,79087000;Au foyer;Employe;7;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Non;Non;Non;4,0
211;36;Femme;Enseignement technique ou professionnel long;3782,09995160;Exerce une profession;Employe;1;Oui;NSP ou NVPR;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Oui;Oui;2,0
212;68;Femme;Derniere annee d'etudes primaires;2644,51956590;Retraite;Employe;1;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
213;36;Femme;2eme cycle;2396,54667410;Chomeur;Employe;0;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Oui;Non;4,0
214;69;Femme;Derniere annee d'etudes primaires;1966,06489850;Autre inactif;Employe;4;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;0,0
215;18;Homme;NA;4631,18837070;Etudiant, eleve;NA;2;Oui;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Oui;Non;Oui;Oui;2,0
216;29;Femme;1er cycle;16582,83444800;Chomeur;Employe;7;Non;Rejet;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
217;22;Femme;NA;8839,36792320;Etudiant, eleve;NA;2;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;0,0
218;74;Femme;Derniere annee d'etudes primaires;5780,19970610;Retraite;Employe;3;Non;Appartenance sans pratique;NA;NA;Non;Non;Oui;Non;Non;Non;Non;2,0
219;32;Femme;Enseignement technique ou professionnel court;8601,02300470;Exerce une profession;Employe;1;Oui;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Oui;Oui;0,0
220;72;Homme;A arrete ses etudes, avant la derniere annee d'etudes primaires;3680,22755390;Retire des affaires;NA;0;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;0,0
221;26;Homme;2eme cycle;9319,76072310;Exerce une profession;Ouvrier qualifie;2;Oui;Pratiquant occasionnel;Le plus important;Equilibre;Non;Non;Non;Oui;Oui;Non;Non;1,0
222;77;Homme;Enseignement superieur y compris technique superieur;909,57573487;Retraite;Profession intermediaire;2;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Non;Non;0,0
223;51;Femme;Derniere annee d'etudes primaires;7924,95124690;Exerce une profession;NA;1;Non;Appartenance sans pratique;Aussi important que le reste;Equilibre;Non;Non;Non;Oui;Non;Non;Non;3,0
224;56;Femme;1er cycle;1113,08173610;Exerce une profession;Employe;5;Oui;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Non;Non;2,0
225;52;Femme;Enseignement technique ou professionnel court;1649,34743670;Au foyer;Ouvrier qualifie;1;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Non;Non;3,0
226;71;Femme;N'a jamais fait d'etudes;1824,26402760;Retraite;Ouvrier specialise;15;Non;Rejet;NA;NA;Non;Non;Non;Oui;Non;Non;Non;3,0
227;78;Femme;Derniere annee d'etudes primaires;1583,23776890;Autre inactif;NA;3;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Non;Non;Non;3,0
228;29;Homme;Enseignement technique ou professionnel court;5735,28923220;Exerce une profession;Ouvrier specialise;1;Non;Ni croyance ni appartenance;Le plus important;Equilibre;Non;Non;Oui;Non;Oui;Non;Non;0,0
229;43;Femme;Derniere annee d'etudes primaires;1199,49021400;Exerce une profession;Employe;5;Non;Rejet;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Non;0,3
230;63;Femme;Enseignement technique ou professionnel court;6688,77707740;Retraite;Employe;5;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Oui;Non;2,0
231;20;Femme;Enseignement technique ou professionnel court;8463,63999640;Chomeur;Employe;2;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Oui;Non;NA
232;43;Femme;Enseignement superieur y compris technique superieur;1544,16370930;Exerce une profession;Technicien;2;Oui;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Oui;Oui;0,0
233;41;Femme;2eme cycle;1962,92018590;Exerce une profession;Employe;1;Oui;Pratiquant regulier;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Non;Non;0,0
234;55;Homme;Enseignement technique ou professionnel court;663,50864449;Retraite;Employe;2;Non;Rejet;NA;NA;Non;Non;Oui;Oui;Non;Non;Non;1,4
235;92;Homme;N'a jamais fait d'etudes;827,45367356;Retraite;Ouvrier specialise;0;Ne sait pas;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Non;Non;3,0
236;78;Femme;1er cycle;2968,15453260;Retraite;Ouvrier qualifie;1;Oui;Rejet;NA;NA;Non;Non;Non;Oui;Non;Non;Non;10,0
237;31;Femme;Enseignement technique ou professionnel court;953,63156646;Au foyer;NA;10;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Non;Non;3,0
238;49;Femme;Enseignement technique ou professionnel court;511,93961962;Autre inactif;Employe;5;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Non;Non;4,0
239;30;Femme;Enseignement technique ou professionnel long;6165,34358400;Exerce une profession;Profession intermediaire;0;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Oui;Non;2,0
240;58;Femme;A arrete ses etudes, avant la derniere annee d'etudes primaires;2446,32898050;Au foyer;Ouvrier specialise;7;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;2,0
241;37;Homme;Enseignement technique ou professionnel court;10216,94871500;Exerce une profession;Autre;5;Non;Ni croyance ni appartenance;Aussi important que le reste;Equilibre;Non;Non;Oui;Non;Non;Non;Non;2,0
242;66;Homme;Enseignement superieur y compris technique superieur;10886,75740500;Retraite;Cadre;2;Non;Rejet;NA;NA;Non;Non;Non;Non;Oui;Oui;Non;3,0
243;28;Femme;NA;9322,52306630;Etudiant, eleve;Autre;1;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Oui;Oui;2,0
244;53;Homme;Enseignement superieur y compris technique superieur;1812,90181810;Exerce une profession;Cadre;1;Oui;Pratiquant occasionnel;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Oui;Oui;0,1
245;70;Homme;Enseignement technique ou professionnel court;10132,22271500;Retraite;Ouvrier qualifie;3;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Non;Oui;0,0
246;72;Homme;Derniere annee d'etudes primaires;4433,48173660;Retire des affaires;NA;5;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
247;72;Homme;Enseignement technique ou professionnel court;4865,92452520;Retraite;Profession intermediaire;0;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Oui;Non;Non;3,0
248;69;Femme;Derniere annee d'etudes primaires;4974,33148360;Retraite;Employe;0;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Non;Non;5,0
249;56;Femme;Enseignement superieur y compris technique superieur;3170,59830770;Retraite;Profession intermediaire;4;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;0,0
250;56;Femme;2eme cycle;858,28121268;Au foyer;Profession intermediaire;2;Oui;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Oui;Oui;Oui;Non;3,0
251;40;Femme;1er cycle;13603,21873700;Exerce une profession;Employe;2;Oui;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Oui;Non;1,0
252;39;Homme;Enseignement superieur y compris technique superieur;1043,59583020;Exerce une profession;Cadre;4;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Oui;1,0
253;35;Femme;Enseignement superieur y compris technique superieur;2224,88511540;Exerce une profession;Profession intermediaire;3;Oui;Ni croyance ni appartenance;Le plus important;Insatisfaction;Non;Non;Non;Oui;Oui;Non;Non;2,0
254;43;Homme;Enseignement technique ou professionnel court;3732,58312520;Exerce une profession;Ouvrier qualifie;5;Non;Ni croyance ni appartenance;Aussi important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Non;2,0
255;66;Homme;Enseignement technique ou professionnel court;2330,03915400;Retraite;Ouvrier qualifie;0;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Non;Non;0,0
256;19;Femme;NA;3298,37878450;Etudiant, eleve;NA;3;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Non;Non;Non;1,0
257;19;Femme;NA;10397,02130200;Etudiant, eleve;NA;1;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Oui;Non;1,1
258;31;Homme;Enseignement superieur y compris technique superieur;9865,73933850;Exerce une profession;Cadre;2;Oui;Ni croyance ni appartenance;Aussi important que le reste;Equilibre;Non;Non;Oui;Non;Oui;Oui;Oui;1,0
259;42;Femme;Enseignement superieur y compris technique superieur;3258,31269350;Exerce une profession;Employe;2;Non;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Oui;Non;2,0
