faa;name;lat;lon;alt;tz;dst;tzone
SLK;Adirondack Regional Airport;44,3853000000000;-74,206200000000;1663;-5;A;America/New_York
SLN;Salina Municipal Airport;38,7910000000000;-97,652200000000;1288;-6;A;America/Chicago
SLQ;Sleetmute Airport;61,7005660000000;-157,165833000000;190;-9;A;America/Anchorage
SMD;Smith Fld;41,1433530000000;-85,152778000000;834;-5;A;America/New_York
SME;Lake Cumberland Regional Airport;37,0536110000000;-84,615556000000;927;-5;A;America/New_York
SMF;Sacramento Intl;38,6954170000000;-121,590778000000;27;-8;A;America/Los_Angeles
SMK;St. Michael Airport;63,4900000000000;-162,110278000000;98;-9;A;America/Anchorage
SMN;Lemhi County Airport;45,1238890000000;-113,881389000000;4043;-7;A;America/Denver
SMO;Santa Monica Municipal Airport;34,0158333000000;-118,451305600000;177;-8;A;America/Los_Angeles
SMX;Santa Maria Pub Cpt G Allan Hancock Airport;34,8989000000000;-120,457000000000;261;-8;A;America/Los_Angeles
SNA;John Wayne Arpt Orange Co;33,6756670000000;-117,868222000000;56;-8;A;America/Los_Angeles
SNP;St Paul Island;57,1673330000000;-170,220444000000;63;-9;A;America/Anchorage
SNY;Sidney Muni Airport;41,1016700000000;-102,985000000000;4313;-7;A;America/Denver
SOP;Moore County Airport;35,2376111000000;-79,388795800000;455;-5;A;America/New_York
SOW;Show Low Regional Airport;34,2655560000000;-110,005556000000;6415;-7;A;America/Phoenix
SPB;Scappoose Industrial Airpark;45,7710280000000;-122,861833000000;58;-8;A;America/Los_Angeles
SPF;Black Hills Airport-Clyde Ice Field;44,4811407000000;-103,786005300000;3931;-7;A;America/Denver
SPG;Albert Whitted;27,7651110000000;-82,626972000000;7;-5;A;America/New_York
SPI;Abraham Lincoln Capital;39,8441000000000;-89,677889000000;597;-6;A;America/Chicago
SPS;Sheppard Afb Wichita Falls Muni;33,9887970000000;-98,491894000000;1019;-6;A;America/Chicago
SPW;Spencer Muni;43,1655270000000;-95,202805000000;1339;-6;A;America/Chicago
SPZ;Silver Springs Airport;39,4030278000000;-119,251194400000;4269;-8;A;America/Los_Angeles
SQL;San Carlos Airport;37,5119440000000;-122,249444000000;5;-8;A;America/Los_Angeles
SRQ;Sarasota Bradenton Intl;27,3954440000000;-82,554389000000;30;-5;A;America/New_York
SRR;Sierra Blanca Regional Airport;33,4628500000000;-105,534751000000;6814;-7;A;America/Denver
SRV;Stony River 2 Airport;61,7875000000000;-156,591111000000;230;-9;A;America/Anchorage
SSC;Shaw Afb;33,9727190000000;-80,470564000000;242;-5;A;America/New_York
SSI;McKinnon Airport;31,1519722000000;-81,391055600000;19;-5;A;America/New_York
STC;Saint Cloud Regional Airport;45,5465560000000;-94,059889000000;1031;-6;A;America/Chicago
STE;Stevens Point Municipal Airport;44,5451356000000;-89,530284400000;1110;-6;A;America/Chicago
STG;St. George Airport;56,5772220000000;-169,663611000000;125;-9;A;America/Anchorage
STJ;Rosecrans Mem;39,7719440000000;-94,909706000000;826;-6;A;America/Chicago
STK;Sterling Municipal Airport;40,6153136000000;-103,264845400000;4040;-7;A;America/Denver
STL;Lambert St Louis Intl;38,7486970000000;-90,370028000000;618;-6;A;America/Chicago
STS;Charles M Schulz Sonoma Co;38,5089780000000;-122,812880000000;125;-8;A;America/Los_Angeles
SUA;Witham Field Airport;27,1816996000000;-80,221294000000;16;-5;A;America/New_York
SUE;Door County Cherryland Airport;44,8436667000000;-87,421555600000;725;-6;U;America/Chicago
SUN;Friedman Mem;43,5044440000000;-114,296194000000;5320;-7;A;America/Denver
SUS;Spirit Of St Louis;38,6621190000000;-90,652044000000;463;-6;A;America/Chicago
SUU;Travis Afb;38,2626920000000;-121,927464000000;62;-8;A;America/Los_Angeles
SUX;Sioux Gateway Col Bud Day Fld;42,4026030000000;-96,384367000000;1098;-6;A;America/Chicago
SVA;Savoonga Airport;63,6864000000000;-170,493000000000;53;-9;A;America/Anchorage
SVC;Grant County Airport;32,6365000000000;-108,156000000000;5446;-7;A;America/Denver
SVH;Regional Airport;35,7649958000000;-80,953895800000;968;-5;A;America/New_York
SVN;Hunter Aaf;32,0100000000000;-81,145683000000;42;-5;A;America/New_York
SVW;Sparrevohn Lrrs;61,0973690000000;-155,574228000000;1583;-9;A;America/Anchorage
SWD;Seward Airport;60,1269383000000;-149,418812200000;22;-9;U;America/Anchorage
SWF;Stewart Intl;41,5040940000000;-74,104839000000;491;-5;A;America/New_York
SXP;Sheldon Point Airport;62,5205560000000;-164,847778000000;12;-9;A;America/Anchorage
SXQ;Soldotna Airport;60,4749583000000;-151,038238900000;113;-9;U;America/Anchorage
SYA;Eareckson As;52,7122750000000;174,113620000000;98;-9;A;America/Anchorage
SYB;Seal Bay Seaplane Base;58,1666670000000;-152,500000000000;0;-9;A;America/Anchorage
SYR;Syracuse Hancock Intl;43,1111870000000;-76,106311000000;421;-5;A;America/New_York
SZL;Whiteman Afb;38,7303060000000;-93,547864000000;870;-6;A;America/Chicago
TAL;Tanana Airport;65,1795560000000;-152,075833000000;207;-9;A;America/Anchorage
TAN;Taunton Municipal Airport - King Field;41,8744017000000;-71,016645300000;43;-5;A;America/New_York
TBN;Waynesville Rgnl Arpt At Forney Fld;37,7416310000000;-92,140736000000;1159;-6;A;America/Chicago
TCC;Tucumcari Muni;35,1827770000000;-103,603186000000;4065;-7;A;America/Denver
TCL;Tuscaloosa Rgnl;33,2206270000000;-87,611403000000;170;-6;A;America/Chicago
TCM;Mc Chord Afb;47,1376780000000;-122,476475000000;322;-8;A;America/Los_Angeles
TCS;Truth Or Consequences Muni;33,2369440000000;-107,271750000000;4853;-7;A;America/Denver
TCT;Takotna Airport;62,9719440000000;-156,082778000000;825;-9;A;America/Anchorage
TEB;Teterboro;40,8501030000000;-74,060837000000;9;-5;A;America/New_York
TEK;Tatitlek Airport;60,8725000000000;-146,691111000000;62;-9;A;America/Anchorage
TEX;Telluride;37,9537590000000;-107,908480000000;9078;-7;A;America/Denver
TIK;Tinker Afb;35,4147390000000;-97,386633000000;1291;-6;A;America/Chicago
TIW;Tacoma Narrows Airport;47,2679440000000;-122,578110000000;294;-8;A;America/Los_Angeles
TIX;Space Coast Reg'l Airport;28,5148000000000;-80,799227800000;34;-5;A;America/New_York
TKA;Talkeetna;62,3205000000000;-150,093694000000;358;-9;A;America/Anchorage
TKE;Tenakee Seaplane Base;57,7797220000000;-135,218333000000;0;-9;A;America/Anchorage
TKF;Truckee-Tahoe Airport;39,3200422000000;-120,139562800000;5900;-8;A;America/Los_Angeles
TKI;Collin County Regional Airport at Mc Kinney;33,1779444000000;-96,590527800000;585;-6;A;America/Chicago
TLA;Teller Airport;65,2402780000000;-166,339444000000;294;-9;A;America/Anchorage
TLH;Tallahassee Rgnl;30,3965280000000;-84,350333000000;81;-5;A;America/New_York
TLJ;Tatalina Lrrs;62,8943690000000;-155,976525000000;964;-9;A;America/Anchorage
TLT;Tuluksak Airport;61,0969440000000;-160,969444000000;30;-9;A;America/Anchorage
TMA;Henry Tift Myers Airport;31,4289814000000;-83,488545000000;355;-5;A;America/New_York
TMB;Kendall Tamiami Executive;25,6478890000000;-80,432777000000;8;-5;A;America/New_York
TNC;Tin City LRRS Airport;65,5630560000000;-167,921667000000;269;-9;A;America/Anchorage
TNK;Tununak Airport;60,5755560000000;-165,271667000000;14;-9;A;America/Anchorage
TNT;Dade Collier Training And Transition;25,8618060000000;-80,897000000000;13;-5;A;America/New_York
TNX;Tonopah Test Range;37,7988360000000;-116,780750000000;5549;-8;A;America/Los_Angeles
TOA;Zamperini Field Airport;33,8033920000000;-118,339611000000;101;-8;A;America/Los_Angeles
TOC;Toccoa RG Letourneau Field Airport;34,5928117000000;-83,296371700000;996;-5;A;America/New_York
TOG;Togiak Airport;59,0528000000000;-160,397000000000;21;-9;A;America/Anchorage
TOL;Toledo;41,5868060000000;-83,807833000000;684;-5;A;America/New_York
TOP;Philip Billard Muni;39,0686570000000;-95,622482000000;881;-6;A;America/Chicago
TPA;Tampa Intl;27,9754720000000;-82,533250000000;26;-5;A;America/New_York
TPL;Draughon Miller Central Texas Rgnl;31,1525000000000;-97,407778000000;682;-6;A;America/Chicago
TRI;Tri-Cities Regional Airport;36,4752222000000;-82,407416700000;1519;-5;A;America/New_York
TRM;Jacqueline Cochran Regional Airport;33,6266660000000;-116,159666700000;0;-8;A;America/Los_Angeles
TSS;East 34th Street Heliport;40,7425000000000;-73,971944000000;10;-5;A;America/New_York
TTD;Portland Troutdale;45,5493700000000;-122,401253000000;39;-8;A;America/Los_Angeles
TTN;Trenton Mercer;40,2766920000000;-74,813469000000;213;-5;A;America/New_York
TUL;Tulsa Intl;36,1983890000000;-95,888111000000;677;-6;A;America/Chicago
TUP;Tupelo Regional Airport;34,2681000000000;-88,769900000000;346;-6;A;America/Chicago
TUS;Tucson Intl;32,1160830000000;-110,941028000000;2643;-7;N;America/Phoenix
TVC;Cherry Capital Airport;44,7414450000000;-85,582235000000;624;-5;A;America/New_York
TVF;Thief River Falls;48,0655560000000;-96,185000000000;1116;-6;A;America/Chicago
TVI;Thomasville Regional Airport;30,9017921000000;-83,881128500000;264;-5;A;America/New_York
TVL;Lake Tahoe Airport;38,8938890000000;-119,995278000000;8544;-8;A;America/Los_Angeles
TWA;Twin Hills Airport;59,0744440000000;-160,275000000000;82;-9;A;America/Anchorage
TWD;Jefferson County Intl;48,0314000000000;-122,483800000000;108;-8;A;America/Los_Angeles
TWF;Magic Valley Regional Airport;42,4818030000000;-114,487733000000;4151;-7;A;America/Denver
TXK;Texarkana Rgnl Webb Fld;33,4537220000000;-93,991028000000;390;-6;A;America/Chicago
TYE;Tyonek Airport;61,0766670000000;-151,138056000000;110;-9;A;America/Anchorage
TYR;Tyler Pounds Rgnl;32,3541390000000;-95,402386000000;544;-6;A;America/Chicago
TYS;Mc Ghee Tyson;35,8109720000000;-83,994028000000;981;-5;A;America/New_York
TZR;Bolton Field;39,9011110000000;-83,136944000000;905;-5;A;America/New_York
U76;Mountain Home Municipal Airport;43,1316111000000;-115,730567100000;3167;-7;A;America/Denver
UCA;Union Station;43,1041670000000;-75,223333000000;456;-5;A;America/New_York
UDD;Bermuda Dunes Airport;33,7484375000000;-116,274813300000;73;-8;A;America/Los_Angeles
UDG;Darlington County Jetport;34,4493845000000;-79,890060800000;192;-5;A;America/New_York
UES;Waukesha County Airport;43,0410278000000;-88,237055600000;911;-6;A;America/Chicago
UGN;Waukegan Rgnl;42,4221610000000;-87,867908000000;727;-6;A;America/Chicago
UIN;Quincy Regional Baldwin Field;39,9427000000000;-91,194600000000;769;-6;A;America/Chicago
UMP;Indianapolis Metropolitan Airport;39,9352780000000;-86,045000000000;811;-5;A;America/New_York
UNK;Unalakleet Airport;63,8883330000000;-160,798889000000;21;-9;A;America/Anchorage
UPP;Upolu;20,2652560000000;-155,859989000000;96;-10;A;Pacific/Honolulu
UST;St. Augustine Airport;29,9591670000000;-81,339722000000;10;-5;A;America/New_York
UT3;Hite Airport;37,8916547000000;-110,384028900000;3840;-7;A;America/Denver
UTM;Tunica Municipal Airport;34,6810000000000;-90,346700000000;194;-6;A;America/Chicago
UTO;Indian Mountain Lrrs;65,9927940000000;-153,704289000000;1220;-9;A;America/Anchorage
UUK;Ugnu-Kuparuk Airport;70,3308330000000;-149,597500000000;67;-9;A;America/Anchorage
UUU;Newport State;41,5330560000000;-71,282222000000;172;-5;A;America/New_York
UVA;Garner Field;29,2154290000000;-99,748962000000;942;-6;A;America/Chicago
VAD;Moody Afb;30,9678330000000;-83,193000000000;233;-5;A;America/New_York
VAK;Chevak Airport;61,5338000000000;-165,584000000000;75;-9;A;America/Anchorage
VAY;South Jersey Regional Airport;39,9428889000000;-74,845750000000;53;-5;A;America/New_York
VBG;Vandenberg Afb;34,7373330000000;-120,584306000000;369;-8;A;America/Los_Angeles
VCT;Victoria Regional Airport;28,8526000000000;-96,918500000000;115;-6;A;America/Chicago
VCV;Southern California Logistics;34,5974530000000;-117,382997000000;2885;-8;A;America/Los_Angeles
VDF;Tampa Executive Airport;28,0139772000000;-82,345277800000;22;-5;A;America/New_York
VDZ;Valdez Pioneer Fld;61,1339490000000;-146,248342000000;118;-9;A;America/Anchorage
VEE;Venetie Airport;67,0086110000000;-146,366389000000;574;-9;A;America/Anchorage
VEL;Vernal Regional Airport;40,4408330000000;-109,510000000000;5278;-7;A;America/Denver
VGT;North Las Vegas Airport;36,2106944000000;-115,194444400000;2205;-8;U;America/Los_Angeles
VIS;Visalia Municipal Airport;36,3186110000000;-119,392778000000;295;-8;A;America/Los_Angeles
VLD;Valdosta Regional Airport;30,7825000000000;-83,276700000000;203;-5;A;America/New_York
VNW;Van Wert County Airport;40,8638295000000;-84,606358000000;787;-5;A;America/New_York
VNY;Van Nuys;34,2098110000000;-118,489972000000;802;-8;A;America/Los_Angeles
VOK;Volk Fld;43,9389560000000;-90,253433000000;912;-6;A;America/Chicago
VPC;Cartersville Airport;34,1231475000000;-84,848706700000;759;-5;A;America/New_York
VPS;Eglin Afb;30,4832500000000;-86,525400000000;87;-6;A;America/Chicago
VRB;Vero Beach Muni;27,6555560000000;-80,417944000000;24;-5;A;America/New_York
VSF;Hartness State;43,3433330000000;-72,517222000000;577;-5;A;America/New_York
VYS;Illinois Valley Regional;41,3519440000000;-89,153056000000;654;-6;A;America/Chicago
W04;Ocean Shores Municipal;46,5995000000000;-124,085400000000;15;-8;A;America/Los_Angeles
W13;Eagle's Nest Airport;38,0769440000000;-78,944167000000;1437;-5;A;America/New_York
WAA;Wales Airport;65,6225000000000;-168,095000000000;22;-9;A;America/Anchorage
WAL;Wallops Flight Facility;37,9401940000000;-75,466389000000;40;-5;A;America/New_York
WAS;All Airports;38,8894440000000;-77,035278000000;25;-5;A;America/New_York
WBB;Stebbins Airport;63,5158330000000;-162,278056000000;14;-9;A;America/Anchorage
WBQ;Beaver Airport;66,3622220000000;-147,406667000000;359;-9;A;America/Anchorage
WBU;Boulder Municipal;40,0394440000000;-105,225833000000;5288;-7;A;America/Denver
WBW;Wilkes-Barre Wyoming Valley Airport;41,2973074000000;-75,852240500000;543;-5;A;America/New_York
WDR;Barrow County Airport;33,9828611000000;-83,667416700000;943;-5;A;America/New_York
WFB;Ketchikan harbor Seaplane Base;55,3444440000000;-131,663333000000;0;-9;A;America/Anchorage
WFK;Northern Aroostook Regional Airport;47,2855560000000;-68,312778000000;988;-5;A;America/New_York
WHD;Hyder Seaplane Base;55,9033330000000;-130,006667000000;0;-8;A;America/Vancouver
WHP;Whiteman Airport;34,2593253000000;-118,413433100000;1003;-8;A;America/Los_Angeles
WIH;Wishram Amtrak Station;45,6576000000000;-120,966400000000;1;-8;A;America/Los_Angeles
WKK;Aleknagik Airport;59,2826000000000;-158,618000000000;66;-9;A;America/Anchorage
WKL;Waikoloa Heliport;19,9136000000000;-155,864000000000;109;-10;N;Pacific/Honolulu
WLK;Selawik Airport;66,6000000000000;-159,985833000000;17;-9;A;America/Anchorage
WMO;White Mountain Airport;64,6891670000000;-163,412778000000;267;-9;A;America/Anchorage
WRB;Robins Afb;32,6401440000000;-83,591850000000;294;-5;A;America/New_York
WRG;Wrangell Airport;56,4843000000000;-132,370000000000;44;-9;A;America/Anchorage
WRI;Mc Guire Afb;40,0155560000000;-74,591667000000;131;-5;A;America/New_York
WRL;Worland Municipal Airport;43,9657000000000;-107,951000000000;4227;-7;A;America/Denver
WSD;Condron Aaf;32,3414840000000;-106,402770000000;3934;-7;A;America/Denver
WSJ;San Juan - Uganik Seaplane Base;57,7302780000000;-153,320556000000;0;-9;A;America/Anchorage
WSN;South Naknek Airport;58,7022220000000;-157,002500000000;162;-9;A;America/Anchorage
WST;Westerly State Airport;41,3497220000000;-71,803333000000;81;-5;A;America/New_York
WSX;Westsound Seaplane Base;48,6177780000000;-122,952778000000;0;-8;A;America/Los_Angeles
WTK;Noatak Airport;67,5661000000000;-162,975000000000;88;-9;A;America/Anchorage
WTL;Tuntutuliak Airport;60,3352780000000;-162,666944000000;16;-9;A;America/Anchorage
WWD;Cape May Co;39,0085070000000;-74,908275000000;23;-5;A;America/New_York
WWP;North Whale Seaplane Base;56,1163890000000;-133,121667000000;0;-9;A;America/Anchorage
WWT;Newtok Airport;60,9391670000000;-164,641111000000;25;-9;U;America/Anchorage
WYS;Yellowstone Airport;44,6883330000000;-111,117500000000;6644;-7;A;America/Denver
X01;Everglades Airpark;25,8488611000000;-81,390277800000;5;-5;U;America/New_York
X04;Apopka;28,7072220000000;-81,581667000000;143;-5;A;America/New_York
X07;Lake Wales Municipal Airport;27,8938056000000;-81,620388900000;127;-5;A;America/New_York
X21;Arthur Dunn Airpark;28,6225520000000;-80,835410000000;30;-5;A;America/New_York
X26;Sebastian Municipal;27,8132500000000;-80,495583300000;21;-5;A;America/New_York
X39;Tampa North Aero Park;28,2212780000000;-82,374555000000;68;-5;A;America/New_York
X49;South Lakeland Airport;27,9333581000000;-82,043973900000;110;-5;A;America/New_York
X59;Valkaria Municipal;27,9608611000000;-80,558333300000;26;-5;A;America/New_York
XFL;Flagler County Airport;29,2821000000000;-81,121200000000;33;-5;A;America/New_York
XNA;NW Arkansas Regional;36,2818694000000;-94,306811100000;1287;-6;A;America/Chicago
XZK;Amherst Amtrak Station AMM;42,3750000000000;-72,511389000000;258;-5;A;America/New_York
Y51;Municipal Airport;43,5793603000000;-90,896474200000;1292;-6;A;America/Chicago
Y72;Bloyer Field;43,9762222000000;-90,480611100000;966;-6;A;America/Chicago
YAK;Yakutat;59,3012000000000;-139,393700000000;33;-9;A;NA
YIP;Willow Run;42,2379280000000;-83,530408000000;716;-5;A;America/New_York
YKM;Yakima Air Terminal McAllister Field;46,5682000000000;-120,544000000000;1095;-8;A;America/Los_Angeles
YKN;Chan Gurney;42,8711000000000;-97,396900000000;1200;-6;A;America/Chicago
YNG;Youngstown Warren Rgnl;41,2607360000000;-80,679097000000;1196;-5;A;America/New_York
YUM;Yuma Mcas Yuma Intl;32,6565780000000;-114,605980000000;216;-7;N;America/Phoenix
Z84;Clear;64,3012030000000;-149,120144000000;552;-9;A;America/Anchorage
ZBP;Penn Station;39,3072220000000;-76,615556000000;66;-5;A;America/New_York
ZFV;Philadelphia 30th St Station;39,9557000000000;-75,182000000000;0;-5;A;America/New_York
ZPH;Municipal Airport;28,2280560000000;-82,155833000000;90;-5;A;America/New_York
ZRA;Atlantic City Rail Terminal;39,3665000000000;-74,442000000000;8;-5;A;America/New_York
ZRD;Train Station;37,5343000000000;-77,429450000000;26;-5;A;America/New_York
ZRP;Newark Penn Station;40,7347220000000;-74,164167000000;0;-5;A;America/New_York
ZRT;Hartford Union Station;41,7688800000000;-72,681500000000;0;-5;A;America/New_York
ZRZ;New Carrollton Rail Station;38,9480000000000;-76,871900000000;39;-5;A;America/New_York
ZSF;Springfield Amtrak Station;42,1060000000000;-72,593054000000;65;-5;A;America/New_York
ZSY;Scottsdale Airport;33,6228889000000;-111,910527800000;1519;-7;A;America/Phoenix
ZTF;Stamford Amtrak Station;41,0469370000000;-73,541493000000;0;-5;A;America/New_York
ZTY;Boston Back Bay Station;42,3478000000000;-71,075000000000;20;-5;A;America/New_York
ZUN;Black Rock;35,0832280000000;-108,791778000000;6454;-7;A;America/Denver
ZVE;New Haven Rail Station;41,2986690000000;-72,925992000000;7;-5;A;America/New_York
ZWI;Wilmington Amtrak Station;39,7366670000000;-75,551667000000;0;-5;A;America/New_York
ZWU;Washington Union Station;38,8974600000000;-77,006430000000;76;-5;A;America/New_York
ZYP;Penn Station;40,7505000000000;-73,993500000000;35;-5;A;America/New_York
